latitude,longitude,month,aquifer_zone,zone_name,rainfall_mm,rainfall_lag_1m,rainfall_lag_2m,rainfall_rolling_3m,rainfall_std_3m,avg_temp_c,temp_rainfall_interaction,seasonal_index,groundwater_level_m
13.0896,80.1461,11,C,Coastal,75.1,130.02361788617884,130.02361788617884,75.1,0.0,31.1,23.3561,0,13.05
13.0104,80.1493,11,C,Coastal,63.0,130.02361788617884,130.02361788617884,63.0,0.0,26.5,16.695,0,12.29
13.0209,80.2157,11,C,Coastal,52.9,130.02361788617884,130.02361788617884,52.9,0.0,31.3,16.5577,0,9.96
13.0319,80.2564,11,C,Coastal,53.0,130.02361788617884,130.02361788617884,53.0,0.0,33.6,17.808000000000003,0,9.01
12.9734,80.2777,11,C,Coastal,62.2,130.02361788617884,130.02361788617884,62.2,0.0,29.8,18.535600000000002,0,18.93
13.0827,80.2428,11,C,Coastal,55.4,130.02361788617884,130.02361788617884,55.4,0.0,30.3,16.786199999999997,0,9.67
13.0704,80.2012,11,C,Coastal,49.8,130.02361788617884,130.02361788617884,49.8,0.0,24.0,11.951999999999998,0,9.62
13.0032,80.2267,11,C,Coastal,48.5,130.02361788617884,130.02361788617884,48.5,0.0,30.4,14.743999999999998,0,10.87
13.0699,80.1028,11,C,Coastal,25.6,130.02361788617884,130.02361788617884,25.6,0.0,29.2,7.4752,0,7.74
13.0928,80.2286,11,C,Coastal,55.9,130.02361788617884,130.02361788617884,55.9,0.0,24.1,13.4719,0,9.81
12.9747,80.1767,11,C,Coastal,60.0,130.02361788617884,130.02361788617884,60.0,0.0,25.7,15.42,0,10.13
13.0119,80.1713,11,C,Coastal,59.3,130.02361788617884,130.02361788617884,59.3,0.0,27.7,16.426099999999998,0,7.93
13.0863,80.1395,11,C,Coastal,43.2,130.02361788617884,130.02361788617884,43.2,0.0,30.3,13.0896,0,13.3
13.0841,80.2664,11,C,Coastal,40.1,130.02361788617884,130.02361788617884,40.1,0.0,31.2,12.5112,0,13.58
12.9046,80.2589,11,C,Coastal,53.9,130.02361788617884,130.02361788617884,53.9,0.0,26.6,14.3374,0,7.83
12.9464,80.112,11,C,Coastal,78.6,130.02361788617884,130.02361788617884,78.6,0.0,28.9,22.715399999999995,0,12.35
13.069,80.1466,11,C,Coastal,57.3,130.02361788617884,130.02361788617884,57.3,0.0,33.8,19.367399999999996,0,8.66
13.0957,80.2365,11,C,Coastal,66.3,130.02361788617884,130.02361788617884,66.3,0.0,28.8,19.0944,0,11.46
13.0562,80.1269,11,C,Coastal,34.1,130.02361788617884,130.02361788617884,34.1,0.0,30.6,10.4346,0,8.49
12.984,80.2881,11,C,Coastal,54.0,130.02361788617884,130.02361788617884,54.0,0.0,29.9,16.146,0,16.2
12.9915,80.138,11,C,Coastal,58.1,130.02361788617884,130.02361788617884,58.1,0.0,30.5,17.7205,0,9.86
12.949,80.2666,11,C,Coastal,35.5,130.02361788617884,130.02361788617884,35.5,0.0,29.9,10.6145,0,7.82
12.953,80.2696,11,C,Coastal,63.4,130.02361788617884,130.02361788617884,63.4,0.0,28.1,17.8154,0,10.15
13.0856,80.1478,11,C,Coastal,45.7,130.02361788617884,130.02361788617884,45.7,0.0,24.9,11.3793,0,10.73
12.9731,80.2468,11,C,Coastal,54.9,130.02361788617884,130.02361788617884,54.9,0.0,31.1,17.073900000000002,0,11.18
12.9864,80.1393,11,C,Coastal,41.3,130.02361788617884,130.02361788617884,41.3,0.0,25.0,10.325,0,12.56
12.9919,80.2189,11,C,Coastal,47.9,130.02361788617884,130.02361788617884,47.9,0.0,24.1,11.5439,0,13.2
13.0868,80.2912,11,C,Coastal,44.2,130.02361788617884,130.02361788617884,44.2,0.0,28.7,12.6854,0,8.48
12.9966,80.1377,11,C,Coastal,53.5,130.02361788617884,130.02361788617884,53.5,0.0,27.2,14.552,0,9.29
13.0907,80.1391,11,C,Coastal,62.4,130.02361788617884,130.02361788617884,62.4,0.0,28.9,18.0336,0,11.02
13.0943,80.1376,11,C,Coastal,52.5,130.02361788617884,130.02361788617884,52.5,0.0,27.3,14.3325,0,9.77
12.9453,80.1168,11,C,Coastal,59.4,130.02361788617884,130.02361788617884,59.4,0.0,25.8,15.3252,0,20.19
12.9664,80.2937,12,C,Coastal,25.3,130.02361788617884,130.02361788617884,25.3,0.0,28.1,7.109300000000001,0,10.56
13.0591,80.198,12,C,Coastal,5.4,130.02361788617884,130.02361788617884,5.4,0.0,29.5,1.5930000000000002,0,9.97
13.0458,80.2402,12,C,Coastal,14.6,130.02361788617884,130.02361788617884,14.6,0.0,27.8,4.0588,0,3.76
12.9298,80.1243,12,C,Coastal,31.6,130.02361788617884,130.02361788617884,31.6,0.0,29.0,9.164000000000001,0,4.08
13.0829,80.1266,12,C,Coastal,30.0,130.02361788617884,130.02361788617884,30.0,0.0,25.5,7.65,0,7.2
12.9211,80.1574,12,C,Coastal,26.7,130.02361788617884,130.02361788617884,26.7,0.0,23.1,6.1677,0,8.99
13.0224,80.2783,12,C,Coastal,29.4,130.02361788617884,130.02361788617884,29.4,0.0,22.8,6.703199999999999,0,8.97
13.0982,80.1375,12,C,Coastal,36.7,130.02361788617884,130.02361788617884,36.7,0.0,26.6,9.762200000000002,0,3.59
12.9548,80.2934,12,C,Coastal,23.4,130.02361788617884,130.02361788617884,23.4,0.0,25.9,6.060599999999999,0,7.26
12.9234,80.1728,12,C,Coastal,33.9,130.02361788617884,130.02361788617884,33.9,0.0,27.1,9.186900000000001,0,3.25
12.9148,80.2192,12,C,Coastal,29.0,130.02361788617884,130.02361788617884,29.0,0.0,29.4,8.526,0,5.44
12.9645,80.1079,12,C,Coastal,30.0,130.02361788617884,130.02361788617884,30.0,0.0,26.2,7.86,0,7.41
12.973,80.1693,12,C,Coastal,34.2,130.02361788617884,130.02361788617884,34.2,0.0,28.4,9.712800000000001,0,12.61
13.0313,80.2147,12,C,Coastal,24.1,130.02361788617884,130.02361788617884,24.1,0.0,24.8,5.976800000000001,0,9.07
12.9897,80.1365,12,C,Coastal,33.4,130.02361788617884,130.02361788617884,33.4,0.0,26.3,8.7842,0,4.37
13.0644,80.1571,12,C,Coastal,30.2,130.02361788617884,130.02361788617884,30.2,0.0,28.4,8.576799999999999,0,6.28
12.9303,80.231,12,C,Coastal,21.1,130.02361788617884,130.02361788617884,21.1,0.0,25.7,5.4227,0,6.52
13.0133,80.1101,12,C,Coastal,23.9,130.02361788617884,130.02361788617884,23.9,0.0,24.2,5.7838,0,12.04
12.9375,80.1695,12,C,Coastal,26.2,130.02361788617884,130.02361788617884,26.2,0.0,21.8,5.7116,0,5.61
13.0251,80.1513,12,C,Coastal,27.2,130.02361788617884,130.02361788617884,27.2,0.0,30.3,8.2416,0,5.56
13.0138,80.1677,12,C,Coastal,22.1,130.02361788617884,130.02361788617884,22.1,0.0,23.1,5.1051,0,6.46
13.0155,80.2425,12,C,Coastal,29.6,130.02361788617884,130.02361788617884,29.6,0.0,28.8,8.5248,0,10.78
13.0971,80.1522,12,C,Coastal,37.7,130.02361788617884,130.02361788617884,37.7,0.0,24.8,9.349600000000002,0,7.97
12.9971,80.1192,12,C,Coastal,26.1,130.02361788617884,130.02361788617884,26.1,0.0,22.0,5.742000000000001,0,10.76
13.073,80.2751,12,C,Coastal,36.7,130.02361788617884,130.02361788617884,36.7,0.0,27.0,9.909,0,9.06
12.9404,80.1182,12,C,Coastal,26.2,130.02361788617884,130.02361788617884,26.2,0.0,21.7,5.6854,0,7.73
13.0326,80.1482,12,C,Coastal,34.0,130.02361788617884,130.02361788617884,34.0,0.0,22.1,7.514000000000001,0,5.43
13.0902,80.1122,12,C,Coastal,30.7,130.02361788617884,130.02361788617884,30.7,0.0,25.6,7.8592,0,10.46
13.0303,80.1142,12,C,Coastal,23.7,130.02361788617884,130.02361788617884,23.7,0.0,24.5,5.8065,0,3.61
13.0364,80.1473,12,C,Coastal,24.9,130.02361788617884,130.02361788617884,24.9,0.0,30.6,7.6194,0,5.66
12.9408,80.2663,12,C,Coastal,31.8,130.02361788617884,130.02361788617884,31.8,0.0,24.2,7.6956,0,4.92
13.0587,80.2271,12,C,Coastal,16.3,130.02361788617884,130.02361788617884,16.3,0.0,25.4,4.1402,0,6.42
13.0857,80.1301,12,C,Coastal,30.7,130.02361788617884,130.02361788617884,30.7,0.0,25.5,7.8285,0,12.17
12.9372,80.1805,12,C,Coastal,23.8,130.02361788617884,130.02361788617884,23.8,0.0,25.5,6.069,0,9.44
12.9212,80.2945,12,C,Coastal,24.5,130.02361788617884,130.02361788617884,24.5,0.0,27.5,6.7375,0,7.13
12.9215,80.1705,12,C,Coastal,21.3,130.02361788617884,130.02361788617884,21.3,0.0,29.6,6.3048,0,3.93
12.9133,80.1231,12,C,Coastal,24.7,130.02361788617884,130.02361788617884,24.7,0.0,29.1,7.1876999999999995,0,6.72
13.0136,80.2462,12,C,Coastal,22.9,130.02361788617884,130.02361788617884,22.9,0.0,31.5,7.213499999999999,0,6.89
13.0944,80.2303,12,C,Coastal,26.0,130.02361788617884,130.02361788617884,26.0,0.0,25.8,6.708000000000001,0,2.96
12.9993,80.2516,12,C,Coastal,28.2,130.02361788617884,130.02361788617884,28.2,0.0,31.6,8.911200000000001,0,6.21
13.0313,80.1228,12,C,Coastal,31.4,130.02361788617884,130.02361788617884,31.4,0.0,26.9,8.4466,0,7.02
12.9724,80.2576,1,C,Coastal,27.4,130.02361788617884,130.02361788617884,27.4,0.0,29.1,7.973400000000001,0,2.0
12.9517,80.1218,1,C,Coastal,20.2,130.02361788617884,130.02361788617884,20.2,0.0,22.4,4.5248,0,7.85
12.99,80.1707,1,C,Coastal,20.0,130.02361788617884,130.02361788617884,20.0,0.0,28.7,5.74,0,2.37
12.9265,80.2782,1,C,Coastal,22.4,130.02361788617884,130.02361788617884,22.4,0.0,25.2,5.644799999999999,0,3.24
13.074,80.2335,1,C,Coastal,17.5,130.02361788617884,130.02361788617884,17.5,0.0,22.8,3.99,0,2.0
13.0971,80.2093,1,C,Coastal,17.8,130.02361788617884,130.02361788617884,17.8,0.0,28.4,5.0552,0,2.71
12.9449,80.1672,1,C,Coastal,28.9,130.02361788617884,130.02361788617884,28.9,0.0,21.5,6.2135,0,2.0
12.9942,80.2503,1,C,Coastal,23.5,130.02361788617884,130.02361788617884,23.5,0.0,25.5,5.9925,0,2.0
12.9289,80.2078,1,C,Coastal,16.5,130.02361788617884,130.02361788617884,16.5,0.0,27.4,4.521,0,5.98
12.9382,80.1931,1,C,Coastal,24.9,130.02361788617884,130.02361788617884,24.9,0.0,28.4,7.0716,0,4.76
12.9715,80.1142,1,C,Coastal,25.3,130.02361788617884,130.02361788617884,25.3,0.0,24.1,6.097300000000001,0,2.0
13.0361,80.1016,1,C,Coastal,21.1,130.02361788617884,130.02361788617884,21.1,0.0,24.8,5.232800000000001,0,2.0
13.0916,80.297,1,C,Coastal,21.3,130.02361788617884,130.02361788617884,21.3,0.0,22.3,4.7499,0,2.0
13.0849,80.2508,1,C,Coastal,31.1,130.02361788617884,130.02361788617884,31.1,0.0,23.4,7.2774,0,3.35
12.9869,80.1975,1,C,Coastal,17.4,130.02361788617884,130.02361788617884,17.4,0.0,24.7,4.2978,0,3.3
12.9407,80.1485,1,C,Coastal,19.2,130.02361788617884,130.02361788617884,19.2,0.0,24.7,4.7424,0,2.0
13.0019,80.1618,1,C,Coastal,20.8,130.02361788617884,130.02361788617884,20.8,0.0,27.6,5.7408,0,2.0
12.9866,80.1709,1,C,Coastal,14.2,130.02361788617884,130.02361788617884,14.2,0.0,26.5,3.7629999999999995,0,3.92
12.9309,80.2031,1,C,Coastal,15.8,130.02361788617884,130.02361788617884,15.8,0.0,23.3,3.6814000000000004,0,2.43
12.9901,80.2686,1,C,Coastal,25.9,130.02361788617884,130.02361788617884,25.9,0.0,25.9,6.708099999999999,0,5.34
13.0156,80.185,1,C,Coastal,8.5,130.02361788617884,130.02361788617884,8.5,0.0,20.8,1.768,0,7.58
13.0336,80.1446,1,C,Coastal,20.3,130.02361788617884,130.02361788617884,20.3,0.0,27.3,5.541900000000001,0,2.85
13.0657,80.1601,1,C,Coastal,16.1,130.02361788617884,130.02361788617884,16.1,0.0,26.1,4.202100000000001,0,7.08
13.0581,80.1242,1,C,Coastal,8.1,130.02361788617884,130.02361788617884,8.1,0.0,20.9,1.6928999999999998,0,4.14
12.9624,80.2558,1,C,Coastal,12.7,130.02361788617884,130.02361788617884,12.7,0.0,28.2,3.5814,0,2.17
13.0762,80.1927,1,C,Coastal,19.9,130.02361788617884,130.02361788617884,19.9,0.0,26.1,5.1939,0,4.16
13.0715,80.2784,1,C,Coastal,16.7,130.02361788617884,130.02361788617884,16.7,0.0,20.6,3.4402,0,2.63
13.0786,80.1801,1,C,Coastal,25.8,130.02361788617884,130.02361788617884,25.8,0.0,24.5,6.321000000000001,0,2.42
12.9925,80.2448,1,C,Coastal,18.5,130.02361788617884,130.02361788617884,18.5,0.0,20.7,3.8295,0,2.92
12.9121,80.2411,1,C,Coastal,16.7,130.02361788617884,130.02361788617884,16.7,0.0,24.3,4.0581,0,4.52
13.0707,80.1975,1,C,Coastal,27.9,130.02361788617884,130.02361788617884,27.9,0.0,27.0,7.5329999999999995,0,5.89
13.0525,80.2178,1,C,Coastal,24.6,130.02361788617884,130.02361788617884,24.6,0.0,22.1,5.436600000000001,0,2.0
13.0806,80.294,1,C,Coastal,16.1,130.02361788617884,130.02361788617884,16.1,0.0,24.6,3.960600000000001,0,7.84
12.9346,80.256,1,C,Coastal,14.6,130.02361788617884,130.02361788617884,14.6,0.0,24.6,3.5916,0,5.21
12.983,80.24,1,C,Coastal,19.8,130.02361788617884,130.02361788617884,19.8,0.0,22.7,4.4946,0,2.0
13.0816,80.247,1,C,Coastal,14.7,130.02361788617884,130.02361788617884,14.7,0.0,27.1,3.9837000000000002,0,2.0
12.9097,80.2636,1,C,Coastal,22.8,130.02361788617884,130.02361788617884,22.8,0.0,25.7,5.8596,0,4.26
13.0759,80.2629,1,C,Coastal,14.0,130.02361788617884,130.02361788617884,14.0,0.0,25.6,3.5840000000000005,0,5.46
12.9513,80.105,1,C,Coastal,23.8,130.02361788617884,130.02361788617884,23.8,0.0,22.7,5.4026,0,2.22
13.0751,80.179,1,C,Coastal,22.9,130.02361788617884,130.02361788617884,22.9,0.0,25.6,5.8624,0,2.0
12.9885,80.2828,1,C,Coastal,11.3,130.02361788617884,130.02361788617884,11.3,0.0,24.8,2.8024,0,2.0
12.9478,80.1115,2,C,Coastal,32.1,130.02361788617884,130.02361788617884,32.1,0.0,27.3,8.763300000000001,0,2.0
13.0396,80.2701,2,C,Coastal,25.4,130.02361788617884,130.02361788617884,25.4,0.0,24.3,6.1722,0,4.69
12.9608,80.2174,2,C,Coastal,21.2,130.02361788617884,130.02361788617884,21.2,0.0,27.3,5.7876,0,2.19
12.9374,80.2934,2,C,Coastal,34.0,130.02361788617884,130.02361788617884,34.0,0.0,28.0,9.52,0,2.0
12.983,80.1355,2,C,Coastal,23.5,130.02361788617884,130.02361788617884,23.5,0.0,29.4,6.909,0,2.05
13.0992,80.2562,2,C,Coastal,24.1,130.02361788617884,130.02361788617884,24.1,0.0,25.2,6.073200000000001,0,2.0
13.0576,80.2053,2,C,Coastal,26.1,130.02361788617884,130.02361788617884,26.1,0.0,27.7,7.2297,0,4.45
13.0046,80.1143,2,C,Coastal,27.9,130.02361788617884,130.02361788617884,27.9,0.0,27.0,7.5329999999999995,0,2.0
13.062,80.2255,2,C,Coastal,27.9,130.02361788617884,130.02361788617884,27.9,0.0,21.7,6.0543,0,3.89
13.0083,80.1538,2,C,Coastal,42.9,130.02361788617884,130.02361788617884,42.9,0.0,27.3,11.7117,0,2.0
13.0413,80.2761,2,C,Coastal,24.9,130.02361788617884,130.02361788617884,24.9,0.0,25.7,6.399299999999999,0,2.5
12.9923,80.1275,2,C,Coastal,24.2,130.02361788617884,130.02361788617884,24.2,0.0,27.7,6.703399999999999,0,2.0
12.9007,80.2921,2,C,Coastal,25.6,130.02361788617884,130.02361788617884,25.6,0.0,27.5,7.04,0,2.41
12.9478,80.2822,2,C,Coastal,21.7,130.02361788617884,130.02361788617884,21.7,0.0,27.6,5.989199999999999,0,2.0
12.9656,80.2288,2,C,Coastal,33.9,130.02361788617884,130.02361788617884,33.9,0.0,29.0,9.831,0,5.12
13.0231,80.1463,2,C,Coastal,33.0,130.02361788617884,130.02361788617884,33.0,0.0,25.0,8.25,0,4.52
12.9375,80.2361,2,C,Coastal,28.3,130.02361788617884,130.02361788617884,28.3,0.0,30.3,8.5749,0,2.0
13.023,80.2552,2,C,Coastal,22.8,130.02361788617884,130.02361788617884,22.8,0.0,29.5,6.726,0,2.6
13.0684,80.2691,2,C,Coastal,27.8,130.02361788617884,130.02361788617884,27.8,0.0,25.3,7.0334,0,2.0
12.914,80.215,2,C,Coastal,28.8,130.02361788617884,130.02361788617884,28.8,0.0,25.9,7.459199999999999,0,4.96
13.0753,80.1757,2,C,Coastal,37.5,130.02361788617884,130.02361788617884,37.5,0.0,26.8,10.05,0,2.0
13.0188,80.1065,2,C,Coastal,14.9,130.02361788617884,130.02361788617884,14.9,0.0,29.0,4.321000000000001,0,3.29
13.0176,80.2891,2,C,Coastal,33.8,130.02361788617884,130.02361788617884,33.8,0.0,26.5,8.956999999999999,0,5.37
12.9954,80.2296,2,C,Coastal,34.0,130.02361788617884,130.02361788617884,34.0,0.0,25.6,8.704,0,2.0
12.9438,80.2358,2,C,Coastal,24.4,130.02361788617884,130.02361788617884,24.4,0.0,31.3,7.6372,0,2.87
12.9644,80.2802,2,C,Coastal,32.6,130.02361788617884,130.02361788617884,32.6,0.0,20.1,6.552600000000001,0,3.92
13.0083,80.1615,2,C,Coastal,28.1,130.02361788617884,130.02361788617884,28.1,0.0,28.9,8.1209,0,2.0
13.021,80.1879,2,C,Coastal,25.7,130.02361788617884,130.02361788617884,25.7,0.0,29.8,7.6586,0,2.14
13.0621,80.2864,2,C,Coastal,29.7,130.02361788617884,130.02361788617884,29.7,0.0,29.9,8.8803,0,2.0
12.9197,80.2931,2,C,Coastal,25.4,130.02361788617884,130.02361788617884,25.4,0.0,19.7,5.003799999999999,0,2.0
13.0056,80.1107,2,C,Coastal,23.3,130.02361788617884,130.02361788617884,23.3,0.0,27.3,6.3609,0,2.18
13.0855,80.2449,2,C,Coastal,20.5,130.02361788617884,130.02361788617884,20.5,0.0,25.5,5.2275,0,2.0
13.0394,80.1606,2,C,Coastal,26.9,130.02361788617884,130.02361788617884,26.9,0.0,29.2,7.854799999999999,0,2.0
13.0359,80.1963,2,C,Coastal,28.1,130.02361788617884,130.02361788617884,28.1,0.0,28.4,7.9803999999999995,0,2.0
12.9609,80.2944,2,C,Coastal,24.9,130.02361788617884,130.02361788617884,24.9,0.0,31.2,7.768799999999999,0,4.2
13.0107,80.1007,2,C,Coastal,44.2,130.02361788617884,130.02361788617884,44.2,0.0,27.5,12.155,0,2.0
12.9548,80.2247,2,C,Coastal,22.6,130.02361788617884,130.02361788617884,22.6,0.0,28.6,6.463600000000001,0,2.0
12.9845,80.1707,2,C,Coastal,27.2,130.02361788617884,130.02361788617884,27.2,0.0,30.9,8.4048,0,2.0
12.9737,80.2718,2,C,Coastal,25.0,130.02361788617884,130.02361788617884,25.0,0.0,23.7,5.925,0,5.62
13.0226,80.1571,2,C,Coastal,32.4,130.02361788617884,130.02361788617884,32.4,0.0,25.2,8.1648,0,2.82
12.954,80.2322,2,C,Coastal,27.9,130.02361788617884,130.02361788617884,27.9,0.0,28.9,8.063099999999999,0,2.0
13.0774,80.1082,3,C,Coastal,40.3,130.02361788617884,130.02361788617884,40.3,0.0,34.0,13.701999999999998,0,2.0
13.0228,80.1674,3,C,Coastal,44.0,130.02361788617884,130.02361788617884,44.0,0.0,35.0,15.4,0,4.8
13.0819,80.1487,3,C,Coastal,28.7,130.02361788617884,130.02361788617884,28.7,0.0,37.9,10.8773,0,2.0
13.0418,80.1806,3,C,Coastal,44.9,130.02361788617884,130.02361788617884,44.9,0.0,36.4,16.3436,0,4.64
12.9253,80.2224,3,C,Coastal,24.7,130.02361788617884,130.02361788617884,24.7,0.0,32.2,7.9534,0,3.74
12.9034,80.1294,3,C,Coastal,29.1,130.02361788617884,130.02361788617884,29.1,0.0,37.0,10.767000000000001,0,2.0
13.0692,80.2685,3,C,Coastal,32.9,130.02361788617884,130.02361788617884,32.9,0.0,26.2,8.6198,0,2.0
13.0892,80.1865,3,C,Coastal,35.4,130.02361788617884,130.02361788617884,35.4,0.0,33.2,11.7528,0,2.0
12.9237,80.1079,3,C,Coastal,25.6,130.02361788617884,130.02361788617884,25.6,0.0,35.3,9.0368,0,2.0
13.0479,80.1454,3,C,Coastal,28.7,130.02361788617884,130.02361788617884,28.7,0.0,34.7,9.958900000000002,0,2.0
13.0831,80.2445,3,C,Coastal,49.0,130.02361788617884,130.02361788617884,49.0,0.0,26.9,13.181,0,2.03
13.0777,80.2862,3,C,Coastal,36.9,130.02361788617884,130.02361788617884,36.9,0.0,30.4,11.2176,0,2.0
13.0495,80.2629,3,C,Coastal,52.0,130.02361788617884,130.02361788617884,52.0,0.0,31.7,16.483999999999998,0,2.0
12.9946,80.2925,3,C,Coastal,32.2,130.02361788617884,130.02361788617884,32.2,0.0,31.4,10.110800000000001,0,2.0
12.9114,80.1804,3,C,Coastal,37.3,130.02361788617884,130.02361788617884,37.3,0.0,30.7,11.451099999999999,0,2.0
13.0669,80.295,3,C,Coastal,34.7,130.02361788617884,130.02361788617884,34.7,0.0,30.4,10.548800000000002,0,9.71
13.0893,80.1853,3,C,Coastal,27.8,130.02361788617884,130.02361788617884,27.8,0.0,26.3,7.3114,0,2.0
13.0797,80.1094,3,C,Coastal,15.7,130.02361788617884,130.02361788617884,15.7,0.0,30.8,4.8356,0,2.31
12.9753,80.1894,3,C,Coastal,46.4,130.02361788617884,130.02361788617884,46.4,0.0,30.2,14.0128,0,4.88
13.0665,80.2464,3,C,Coastal,40.4,130.02361788617884,130.02361788617884,40.4,0.0,33.6,13.5744,0,2.0
13.0334,80.1047,3,C,Coastal,21.8,130.02361788617884,130.02361788617884,21.8,0.0,34.3,7.4774,0,2.0
12.9803,80.1387,3,C,Coastal,28.1,130.02361788617884,130.02361788617884,28.1,0.0,30.5,8.570500000000001,0,2.0
13.0214,80.1293,3,C,Coastal,26.9,130.02361788617884,130.02361788617884,26.9,0.0,29.9,8.043099999999999,0,2.0
12.965,80.2667,3,C,Coastal,50.1,130.02361788617884,130.02361788617884,50.1,0.0,29.2,14.6292,0,3.98
12.9592,80.2947,3,C,Coastal,33.6,130.02361788617884,130.02361788617884,33.6,0.0,28.2,9.4752,0,2.0
13.0059,80.1464,3,C,Coastal,29.3,130.02361788617884,130.02361788617884,29.3,0.0,31.8,9.3174,0,2.0
13.0865,80.1275,3,C,Coastal,29.2,130.02361788617884,130.02361788617884,29.2,0.0,35.8,10.4536,0,3.03
12.9913,80.2167,3,C,Coastal,29.9,130.02361788617884,130.02361788617884,29.9,0.0,29.4,8.7906,0,2.0
13.019,80.1838,3,C,Coastal,35.3,130.02361788617884,130.02361788617884,35.3,0.0,29.4,10.3782,0,3.19
12.9342,80.1834,3,C,Coastal,35.0,130.02361788617884,130.02361788617884,35.0,0.0,27.8,9.73,0,6.76
13.0241,80.1808,3,C,Coastal,26.6,130.02361788617884,130.02361788617884,26.6,0.0,33.4,8.884400000000001,0,2.07
12.9099,80.1402,3,C,Coastal,39.4,130.02361788617884,130.02361788617884,39.4,0.0,33.3,13.120199999999997,0,2.0
13.062,80.1121,3,C,Coastal,28.0,130.02361788617884,130.02361788617884,28.0,0.0,27.9,7.811999999999999,0,4.99
12.9956,80.1633,3,C,Coastal,22.6,130.02361788617884,130.02361788617884,22.6,0.0,25.9,5.853400000000001,0,2.0
12.9686,80.1531,3,C,Coastal,14.5,130.02361788617884,130.02361788617884,14.5,0.0,35.5,5.1475,0,2.0
12.9841,80.1659,3,C,Coastal,30.7,130.02361788617884,130.02361788617884,30.7,0.0,35.8,10.990599999999999,0,2.0
12.9959,80.1124,3,C,Coastal,29.0,130.02361788617884,130.02361788617884,29.0,0.0,31.2,9.048,0,2.0
12.918,80.2897,3,C,Coastal,31.0,130.02361788617884,130.02361788617884,31.0,0.0,32.0,9.92,0,2.0
13.0727,80.116,3,C,Coastal,31.0,130.02361788617884,130.02361788617884,31.0,0.0,29.5,9.145,0,2.0
12.9488,80.2352,3,C,Coastal,39.6,130.02361788617884,130.02361788617884,39.6,0.0,30.8,12.196800000000001,0,2.0
12.9591,80.2695,3,C,Coastal,52.3,130.02361788617884,130.02361788617884,52.3,0.0,32.0,16.736,0,2.86
13.0909,80.2017,4,C,Coastal,30.2,130.02361788617884,130.02361788617884,30.2,0.0,32.8,9.9056,0,2.0
12.9781,80.2705,4,C,Coastal,31.9,130.02361788617884,130.02361788617884,31.9,0.0,39.9,12.7281,0,2.0
12.9435,80.1573,4,C,Coastal,42.1,130.02361788617884,130.02361788617884,42.1,0.0,37.3,15.703299999999999,0,2.0
12.9735,80.2048,4,C,Coastal,45.6,130.02361788617884,130.02361788617884,45.6,0.0,33.6,15.3216,0,2.0
13.0894,80.2781,4,C,Coastal,59.6,130.02361788617884,130.02361788617884,59.6,0.0,36.8,21.932799999999997,0,2.0
13.013,80.2654,4,C,Coastal,32.4,130.02361788617884,130.02361788617884,32.4,0.0,35.0,11.34,0,2.0
12.9675,80.1579,4,C,Coastal,35.4,130.02361788617884,130.02361788617884,35.4,0.0,37.7,13.345800000000002,0,2.0
12.9353,80.1683,4,C,Coastal,36.4,130.02361788617884,130.02361788617884,36.4,0.0,31.2,11.356799999999998,0,2.0
13.0866,80.2853,4,C,Coastal,50.1,130.02361788617884,130.02361788617884,50.1,0.0,41.3,20.691300000000002,0,2.0
12.9461,80.2981,4,C,Coastal,49.7,130.02361788617884,130.02361788617884,49.7,0.0,33.7,16.748900000000003,0,2.0
12.9208,80.212,4,C,Coastal,29.1,130.02361788617884,130.02361788617884,29.1,0.0,33.9,9.8649,0,2.0
12.9453,80.1502,4,C,Coastal,15.9,130.02361788617884,130.02361788617884,15.9,0.0,35.7,5.676300000000001,0,2.57
13.0575,80.2148,4,C,Coastal,32.4,130.02361788617884,130.02361788617884,32.4,0.0,35.4,11.469599999999998,0,2.63
13.0043,80.2038,4,C,Coastal,28.5,130.02361788617884,130.02361788617884,28.5,0.0,32.4,9.234,0,2.0
13.0178,80.2449,4,C,Coastal,41.8,130.02361788617884,130.02361788617884,41.8,0.0,32.4,13.543199999999999,0,2.0
12.9427,80.1164,4,C,Coastal,40.1,130.02361788617884,130.02361788617884,40.1,0.0,31.7,12.7117,0,2.0
12.9799,80.1649,4,C,Coastal,28.5,130.02361788617884,130.02361788617884,28.5,0.0,36.4,10.373999999999999,0,4.0
13.0976,80.1446,4,C,Coastal,41.5,130.02361788617884,130.02361788617884,41.5,0.0,37.8,15.686999999999998,0,2.0
13.0885,80.2454,4,C,Coastal,42.6,130.02361788617884,130.02361788617884,42.6,0.0,35.0,14.91,0,2.0
13.023,80.2657,4,C,Coastal,28.2,130.02361788617884,130.02361788617884,28.2,0.0,39.0,10.998,0,2.0
13.0849,80.1176,4,C,Coastal,39.4,130.02361788617884,130.02361788617884,39.4,0.0,37.9,14.9326,0,2.0
12.9842,80.26,4,C,Coastal,57.6,130.02361788617884,130.02361788617884,57.6,0.0,33.5,19.296000000000003,0,2.0
13.0189,80.1302,4,C,Coastal,17.6,130.02361788617884,130.02361788617884,17.6,0.0,34.4,6.0544,0,2.0
12.9299,80.2025,4,C,Coastal,29.2,130.02361788617884,130.02361788617884,29.2,0.0,36.0,10.512,0,2.0
